rank,raw_file,iou,f1_dice
2555,clips/0530/1492628076125549799_0/20.jpg,0.4784804180611825,0.6472340256542631
2556,clips/0601/1495485205555638707/20.jpg,0.4785664899746485,0.6473216605185224
2557,clips/0531/1492626939345388665/20.jpg,0.47871706758304694,0.6474561566586107
2558,clips/0530/1492634693807620645_0/20.jpg,0.4788298163880515,0.6475493375335866
2559,clips/0531/1492628947329392249/20.jpg,0.4794945688317446,0.6481627149117879
2560,clips/0531/1492723356596471845/20.jpg,0.4797214003944773,0.6483672109296901
2561,clips/0530/1492635414373076250_0/20.jpg,0.47983512999365885,0.6484703059388123
2562,clips/0530/1492630293349077975_0/20.jpg,0.4801679888007466,0.6487764511171533
2563,clips/0601/1494452975833353003/20.jpg,0.48031933907931845,0.6489227549569371
2564,clips/0530/1492630675120493272_0/20.jpg,0.4805619816058229,0.6491368469189437
2565,clips/0530/1492626838739876007_0/20.jpg,0.4806062838797958,0.6491789294092557
2566,clips/0531/1492635233381173458/20.jpg,0.4817662961850406,0.6502331238597202
2567,clips/0530/1492631506550392233_0/20.jpg,0.48186746987951806,0.6503252032520325
2568,clips/0531/1492628744719501991/20.jpg,0.4819233110164334,0.6503757854532014
2569,clips/0601/1495058555631493777/20.jpg,0.4819833852544133,0.6504344170403588
2570,clips/0531/1492639050083391922/20.jpg,0.4823297751062286,0.6507498164784843
2571,clips/0530/1492626606880168230_0/20.jpg,0.4823611375007917,0.6507733059899171
2572,clips/0530/1492635539297320005_0/20.jpg,0.48248496496992993,0.6508865841418534
2573,clips/0530/1492631565514997005_0/20.jpg,0.4828429794630786,0.6512112529304507
2574,clips/0530/1492635483331757452_0/20.jpg,0.4830097087378641,0.6513657795269454
2575,clips/0530/1492630349315319837_0/20.jpg,0.4831666190340097,0.6515087286600639
2576,clips/0531/1495487724908810234/20.jpg,0.4836034439098506,0.6519030551288616
2577,clips/0531/1492630593673418099/20.jpg,0.48430932227788337,0.6525466464952093
2578,clips/0601/1494453473615115896/20.jpg,0.48477838438049414,0.6529772847661484
2579,clips/0530/1492628205045293965_0/20.jpg,0.48483027936317213,0.6530182877488266
2580,clips/0531/1492637035000862652/20.jpg,0.4858442871587462,0.6539392106456978
